CODUSU,NRO_HOGAR,PONDERA,Parentesco,Sexo,Edad,Estado_Civil,Cobertura_Medica,Sabe_leer,Lugar_Nac,NIVEL_ED,Trabajo,CAT_OCUP,CAT_INAC,Y
174954,1,1628,3,2,34,5,1,1,1,5,1,3,0,3850
174954,1,1628,5,2,19,5,1,1,1,5,3,0,3,3850
137297,1,1626,1,1,67,2,1,1,3,1,3,0,7,650
137297,1,1626,2,2,68,2,1,1,3,2,3,0,1,650
137297,1,1626,3,1,43,5,4,1,1,3,2,2,0,650
186168,1,1523,1,1,25,2,4,1,1,6,1,3,0,8300
186168,1,1523,2,2,24,2,2,1,1,5,3,0,3,8300
186168,1,1523,7,2,49,3,1,1,3,2,1,3,0,8300
186168,1,1523,9,2,21,5,1,1,1,5,1,3,0,8300
186168,1,1523,3,2,1,5,2,3,1,7,4,0,5,8300
284414,1,1495,1,2,70,4,1,1,2,1,3,0,1,1290
245146,1,1413,1,1,69,2,1,1,3,2,3,0,1,4500
245146,1,1413,2,2,63,2,1,1,3,2,3,0,1,4500
245146,1,1413,3,2,26,5,1,1,1,3,2,3,0,4500
245146,1,1413,3,1,7,5,1,1,1,1,4,0,3,4500
280827,1,1722,1,2,31,1,4,1,1,1,3,0,4,1700
280827,1,1722,2,1,43,1,4,1,1,3,1,3,0,1700
280827,1,1722,3,2,12,5,4,1,1,1,3,0,3,1700
280827,1,1722,3,2,9,5,4,1,1,1,4,0,3,1700
280827,1,1722,3,2,2,5,4,2,1,7,4,0,5,1700
304211,1,1391,1,1,54,2,1,1,3,2,1,3,0,0
304211,1,1391,2,2,50,2,1,1,3,2,1,3,0,0
301393,1,1308,1,2,65,4,1,1,3,6,3,0,1,3190
301393,1,1308,3,2,32,5,1,1,1,4,1,3,0,3190
301393,1,1308,5,2,7,5,1,1,1,1,4,0,3,3190
303803,1,1451,1,2,34,5,1,1,1,6,1,3,0,1780
303803,1,1451,3,2,13,5,1,1,1,3,3,0,3,1780
301083,1,1489,1,1,47,2,4,1,1,5,2,2,0,2448
301083,1,1489,2,2,31,2,4,1,1,3,1,3,0,2448
301083,1,1489,3,1,15,5,4,1,1,1,3,0,3,2448
301083,1,1489,3,2,11,5,4,1,1,1,3,0,3,2448
301083,1,1489,9,2,76,4,1,1,3,4,3,0,1,2448
303665,1,1468,1,1,38,1,1,1,1,4,1,3,0,4700
303665,1,1468,2,2,32,1,1,1,1,4,1,3,0,4700
303665,1,1468,3,2,8,5,1,1,1,1,4,0,3,4700
303665,1,1468,3,2,5,5,1,1,1,7,4,0,5,4700
303665,1,1468,3,2,5,5,1,1,1,7,4,0,5,4700
301961,1,1576,1,1,46,2,1,1,1,4,1,3,0,6500
301961,1,1576,2,2,45,2,1,1,3,2,3,0,4,6500
301961,1,1576,3,2,26,5,1,1,1,2,1,3,0,6500
301961,1,1576,3,2,16,5,1,1,1,3,3,0,3,6500
304019,1,1466,1,2,54,1,1,1,1,2,1,3,0,4400
304019,1,1466,2,1,43,1,1,1,1,3,1,3,0,4400
304019,1,1466,3,2,25,5,4,1,1,4,3,0,4,4400
304019,1,1466,5,1,4,5,4,2,1,7,4,0,5,4400
312850,1,1195,1,1,70,2,1,1,4,2,3,0,4,2660
312850,1,1195,2,2,66,2,1,1,4,2,1,3,0,2660
312850,1,1195,5,2,22,5,4,1,1,5,3,0,3,2660
312047,1,1569,1,2,61,3,1,1,1,3,3,0,1,6650
312047,1,1569,3,2,32,2,1,1,2,4,1,3,0,6650
312047,1,1569,3,1,20,5,4,1,2,3,1,3,0,6650
312047,1,1569,4,1,26,2,4,1,1,5,1,3,0,6650
309117,1,1528,1,1,52,5,4,1,1,1,1,3,0,2150
310395,1,1517,1,1,31,1,1,1,1,2,1,3,0,3400
310395,1,1517,2,2,27,1,1,1,1,3,1,2,0,3400
310395,1,1517,3,1,11,5,1,1,1,1,3,0,3,3400
310395,1,1517,3,2,7,5,1,1,1,1,4,0,3,3400
312604,1,1507,1,1,64,2,1,1,4,1,1,3,0,7804
312604,1,1507,2,2,57,2,1,1,4,1,3,0,4,7804
312604,1,1507,3,2,39,4,4,1,1,4,1,3,0,7804
312604,1,1507,3,1,28,5,4,1,1,4,1,3,0,7804
312604,1,1507,5,2,12,5,4,1,1,1,3,0,3,7804
312411,1,2001,1,1,56,2,4,1,4,2,1,2,0,8740
312411,1,2001,2,2,45,2,4,1,1,2,1,2,0,8740
312411,1,2001,9,1,36,5,1,1,1,2,1,3,0,8740
312411,1,2001,3,1,26,2,1,1,1,5,1,3,0,8740
312411,1,2001,3,1,24,5,1,1,1,4,1,3,0,8740
312411,1,2001,3,1,13,5,4,1,1,1,3,0,3,8740
312411,1,2001,4,1,33,2,1,1,4,2,1,3,0,8740
312411,1,2001,5,1,2,5,1,2,1,7,4,0,5,8740
203721,1,1920,1,1,45,1,4,1,1,1,1,2,0,3744
203721,1,1920,2,2,42,1,4,1,1,2,1,3,0,3744
203721,1,1920,3,2,21,5,4,1,1,5,1,3,0,3744
203721,1,1920,3,2,5,5,4,2,1,7,4,0,5,3744
171982,1,1654,1,1,65,2,1,1,3,2,1,3,0,2180
171982,1,1654,2,2,48,2,1,1,3,3,3,0,4,2180
171982,1,1654,3,1,18,5,1,1,1,3,3,0,3,2180
171982,1,1654,3,1,15,5,1,1,1,3,3,0,3,2180
171982,1,1654,3,2,14,5,1,1,1,3,3,0,3,2180
171982,1,1654,3,1,5,5,1,2,1,7,4,0,5,2180
196753,1,1858,1,2,35,5,4,1,4,1,1,3,0,2844
196753,1,1858,3,1,20,5,1,1,3,3,3,0,1,2844
196753,1,1858,3,1,9,5,4,1,1,1,4,0,3,2844
183072,2,1434,1,1,27,1,4,1,4,3,1,3,0,3700
183072,2,1434,2,2,22,1,4,1,4,3,1,3,0,3700
183072,2,1434,3,2,6,5,4,2,4,7,4,0,3,3700
183072,2,1434,3,2,2,5,4,2,4,7,4,0,5,3700
172222,1,1683,1,2,50,4,1,1,3,1,3,0,1,1000
152455,1,1687,1,1,50,1,1,1,1,6,1,3,0,6680
152455,1,1687,2,2,50,1,1,1,3,6,1,3,0,6680
152455,1,1687,3,1,19,5,1,1,1,4,1,3,0,6680
152455,1,1687,3,1,16,5,1,1,1,3,3,0,3,6680
152455,1,1687,3,1,15,5,1,1,1,3,3,0,3,6680
144323,1,1668,1,2,50,4,4,1,3,4,1,3,0,4000
144323,1,1668,3,1,24,5,4,1,1,3,1,3,0,4000
144323,1,1668,3,1,22,5,1,1,1,3,1,3,0,4000
210927,1,2104,1,2,57,5,4,1,1,4,1,3,0,1000
306793,1,2104,1,1,47,5,1,1,3,3,3,0,1,1200
237759,1,1930,1,1,32,1,1,1,1,3,3,0,1,1250
237759,1,1930,2,2,22,1,1,1,1,3,3,0,4,1250
237759,1,1930,3,2,6,5,1,2,1,7,4,0,3,1250
237759,1,1930,3,1,2,5,1,2,1,7,4,0,5,1250
250459,1,1653,1,1,40,2,1,1,9,4,1,3,0,3300
250459,1,1653,2,2,37,2,1,1,3,3,1,2,0,3300
250459,1,1653,3,2,19,5,1,1,1,3,1,3,0,3300
250459,1,1653,3,2,18,5,1,1,1,3,1,4,0,3300
250459,1,1653,3,1,16,5,1,1,1,3,3,0,3,3300
250459,1,1653,3,2,15,5,1,1,1,3,3,0,3,3300
250459,1,1653,3,2,14,5,1,1,1,1,3,0,3,3300
250459,1,1653,3,2,11,5,1,1,1,1,3,0,3,3300
250459,1,1653,3,1,5,5,1,1,1,7,4,0,5,3300
250459,1,1653,3,2,7,5,1,1,1,1,4,0,3,3300
192474,1,2098,1,1,44,2,1,1,3,1,1,3,0,6000
192474,1,2098,2,2,41,2,1,1,3,6,3,0,4,6000
192474,1,2098,3,2,9,5,1,1,1,1,4,0,3,6000
192474,1,2098,3,2,7,5,1,1,1,1,4,0,3,6000
309556,1,1722,1,2,77,4,1,1,2,1,3,0,1,1042
156406,1,1578,1,1,22,1,1,1,3,3,1,3,0,80
156406,1,1578,2,2,23,1,4,1,1,3,2,0,0,80
156406,1,1578,3,2,2,5,1,2,1,7,4,0,5,80
156406,1,1578,3,2,-1,5,4,3,1,7,4,0,5,80
247898,1,1944,1,1,59,5,4,1,3,2,1,2,0,2000
301052,1,1389,1,2,67,3,1,1,3,2,3,0,1,2340
301052,1,1389,3,2,47,1,4,1,1,2,3,0,4,2340
301052,1,1389,4,1,49,1,4,1,1,2,1,3,0,2340
301052,1,1389,5,2,18,5,4,1,1,5,3,0,3,2340
301052,1,1389,5,1,8,5,4,1,1,1,4,0,3,2340
301052,1,1389,5,1,5,5,4,1,1,7,4,0,5,2340
306627,1,1332,1,1,33,2,1,1,1,2,1,3,0,6000
306627,1,1332,2,2,29,2,1,1,1,5,3,0,4,6000
306627,1,1332,3,1,6,5,1,1,1,1,4,0,3,6000
306627,1,1332,3,1,4,5,1,2,1,7,4,0,5,6000
306627,1,1332,3,2,1,5,1,3,1,7,4,0,5,6000
306736,1,1434,1,2,36,3,1,1,3,2,1,3,0,2700
306736,1,1434,3,1,11,5,1,1,1,1,3,0,3,2700
305933,1,1489,1,1,63,2,2,1,3,1,1,2,0,8000
305933,1,1489,2,2,61,2,2,1,3,2,3,0,4,8000
305933,1,1489,3,1,31,5,1,1,3,5,1,3,0,8000
303003,1,1156,1,2,28,3,4,1,1,2,1,3,0,1040
303003,1,1156,3,2,11,5,4,1,1,1,1,3,0,1040
303003,1,1156,3,1,5,5,4,1,1,1,4,0,5,1040
303003,1,1156,3,1,3,5,4,2,1,7,4,0,5,1040
305378,1,1313,1,2,59,1,4,1,3,3,1,3,0,4950
305378,1,1313,2,1,62,1,1,1,1,3,1,3,0,4950
304281,1,1626,1,1,39,1,2,1,1,3,1,1,0,12900
304281,1,1626,2,2,36,1,4,1,1,6,1,3,0,12900
309157,1,1748,1,2,44,4,4,1,4,7,1,2,0,2000
309157,1,1748,3,1,25,5,4,1,1,3,1,3,0,2000
309157,1,1748,3,1,23,5,4,1,1,4,3,0,7,2000
309157,1,1748,3,1,20,5,4,1,1,2,3,0,6,2000
309157,1,1748,3,2,18,5,4,1,1,3,3,0,3,2000
309157,1,1748,3,1,6,5,4,2,1,1,4,0,3,2000
308004,1,1501,1,1,58,2,1,1,3,1,1,2,0,3476
308004,1,1501,2,2,51,2,1,1,3,2,2,3,0,3476
308004,1,1501,3,2,16,5,1,1,1,3,3,0,3,3476
308004,1,1501,3,2,24,5,4,1,1,3,2,0,0,3476
308004,1,1501,5,1,8,5,4,1,1,1,4,0,3,3476
312109,1,2048,1,1,56,2,4,1,4,3,1,3,0,6440
312109,1,2048,2,2,55,2,4,1,4,2,3,0,4,6440
312109,1,2048,3,1,31,5,4,1,1,5,3,0,3,6440
312109,1,2048,3,2,29,1,1,1,1,4,1,3,0,6440
312109,1,2048,5,1,1,5,1,3,1,7,4,0,5,6440
312109,1,2048,4,1,32,1,1,1,1,3,1,3,0,6440
311099,1,1801,1,1,40,1,1,1,1,4,1,3,0,5900
311099,1,1801,2,2,28,1,4,1,4,4,1,3,0,5900
311099,1,1801,8,2,25,5,4,1,1,4,2,0,0,5900
311099,1,1801,9,1,20,5,4,1,1,4,1,2,0,5900
311099,1,1801,6,1,61,3,1,1,1,2,1,3,0,5900
308093,1,1997,1,2,43,2,1,1,4,4,1,3,0,8444
308093,1,1997,2,1,44,2,1,1,4,3,1,1,0,8444
308093,1,1997,3,2,18,5,1,1,1,5,1,3,0,8444
308093,1,1997,3,1,10,5,1,1,1,1,3,0,3,8444
149179,1,1893,1,2,33,2,1,1,1,4,3,0,4,4290
149179,1,1893,2,1,29,2,1,1,1,3,1,3,0,4290
149179,1,1893,3,1,8,5,1,1,1,1,4,0,3,4290
149179,1,1893,3,2,3,5,1,2,1,7,4,0,5,4290
195467,1,2261,1,1,49,1,1,1,1,1,3,0,1,2205
195467,1,2261,2,2,39,1,1,1,1,4,3,0,1,2205
195467,1,2261,3,1,5,5,1,1,1,1,4,0,5,2205
205686,1,1701,1,1,54,3,1,1,2,2,1,3,0,6780
205686,1,1701,3,2,26,5,4,1,1,2,1,3,0,6780
205686,1,1701,5,1,7,5,4,1,1,1,4,0,3,6780
205686,1,1701,5,1,9,5,4,1,1,1,4,0,3,6780
205686,1,1701,8,2,56,5,4,1,2,4,1,3,0,6780
251515,1,1893,1,1,30,1,1,1,1,1,1,3,0,2040
251515,1,1893,2,2,24,1,4,1,1,3,3,0,4,2040
251515,1,1893,3,2,3,5,1,2,1,7,4,0,5,2040
251515,1,1893,3,1,1,5,1,3,1,7,4,0,5,2040
280164,1,1772,1,1,51,2,1,1,1,3,1,3,0,3900
280164,1,1772,2,2,48,2,1,1,1,3,3,0,4,3900
280164,1,1772,3,1,22,5,4,1,1,3,2,3,0,3900
133349,1,1456,1,2,75,3,1,1,3,2,3,0,1,850
280695,1,1865,1,1,40,1,1,1,1,6,1,3,0,9150
280695,1,1865,2,2,43,1,1,1,1,6,1,3,0,9150
280695,1,1865,3,1,12,5,1,1,1,1,3,0,3,9150
280695,1,1865,3,2,15,5,1,1,1,3,3,0,3,9150
156370,1,1652,1,1,30,1,4,1,1,4,1,3,0,2700
156370,1,1652,2,2,23,1,4,1,1,4,3,0,4,2700
156370,1,1652,3,2,1,5,4,3,1,7,4,0,5,2700
272175,1,1456,1,2,65,4,1,1,3,3,1,2,0,890
304409,1,2677,1,1,56,1,4,1,3,2,3,0,6,1000
304409,1,2677,2,2,55,1,4,1,3,2,1,3,0,1000
304409,1,2677,3,1,20,5,4,1,1,5,2,3,0,1000
306490,1,2997,1,1,51,2,1,1,3,2,1,3,0,4700
306490,1,2997,2,2,45,2,1,1,3,2,1,3,0,4700
306490,1,2997,3,1,18,5,1,1,1,3,3,0,3,4700
306297,1,3153,1,1,45,2,2,1,1,3,1,3,0,1560
306297,1,3153,2,2,38,2,4,1,4,2,3,0,4,1560
306297,1,3153,3,1,16,5,4,1,1,3,3,0,3,1560
306297,1,3153,3,2,11,5,4,1,1,1,3,0,3,1560
300682,1,2626,1,1,31,1,4,1,1,2,1,3,0,2530
300682,1,2626,2,2,29,1,4,1,1,3,3,0,4,2530
300682,1,2626,3,1,10,5,4,1,1,1,3,0,3,2530
300682,1,2626,3,2,6,5,4,1,1,1,4,0,3,2530
300682,1,2626,3,2,4,5,4,2,1,7,4,0,5,2530
303442,1,2626,1,1,44,3,1,1,1,2,1,3,0,6000
303442,1,2626,3,2,13,5,1,1,1,3,3,0,3,6000
303442,1,2626,3,2,11,5,1,1,1,1,3,0,3,6000
303043,1,2788,1,1,51,1,4,1,3,1,1,3,0,2080
303043,1,2788,2,2,49,1,4,1,1,1,3,0,4,2080
303043,1,2788,3,1,27,1,4,1,1,3,1,3,0,2080
303043,1,2788,4,2,24,1,4,1,1,3,3,0,4,2080
303043,1,2788,5,1,6,5,4,1,1,1,4,0,3,2080
303043,1,2788,5,1,-1,5,4,3,1,7,4,0,5,2080
301890,1,2759,1,1,26,2,1,1,4,3,2,2,0,3510
301890,1,2759,2,2,25,2,1,1,4,3,3,0,4,3510
301890,1,2759,3,1,-1,5,1,3,1,7,4,0,5,3510
301890,1,2759,9,1,18,5,4,1,4,2,2,3,0,3510
301890,1,2759,7,2,45,5,4,1,4,2,1,3,0,3510
301890,1,2759,9,1,17,5,4,1,4,3,3,0,7,3510
305346,1,3164,1,1,42,1,4,1,4,2,1,1,0,4800
305346,1,3164,2,2,36,1,1,1,4,2,1,3,0,4800
305346,1,3164,3,2,1,5,1,3,1,7,4,0,5,4800
305995,1,2911,1,1,42,1,4,1,1,4,1,3,0,1332
305995,1,2911,2,2,35,1,4,1,1,2,1,3,0,1332
305995,1,2911,3,1,18,5,4,1,1,3,1,3,0,1332
305995,1,2911,3,2,15,5,4,1,1,3,3,0,3,1332
305995,1,2911,3,1,12,5,4,1,1,3,3,0,3,1332
305995,1,2911,3,1,10,5,4,1,1,1,3,0,3,1332
305995,1,2911,3,2,6,5,4,1,1,1,4,0,3,1332
305995,1,2911,3,1,1,5,4,3,1,7,4,0,5,1332
310640,1,1751,1,2,57,4,4,1,3,2,1,2,0,5000
310640,1,1751,3,2,20,5,4,1,1,4,3,0,4,5000
310640,1,1751,3,1,28,5,1,1,1,4,1,3,0,5000
310427,1,1603,1,1,69,2,1,1,3,3,3,0,1,1600
310427,1,1603,2,2,74,2,1,1,3,1,3,0,1,1600
310427,1,1603,5,1,13,5,4,1,1,3,3,0,3,1600
312443,1,1677,1,1,29,1,1,1,1,2,1,3,0,3980
312443,1,1677,2,2,28,1,1,1,1,3,2,3,0,3980
312443,1,1677,3,1,12,5,1,1,1,1,3,0,3,3980
312443,1,1677,3,2,2,5,1,2,1,7,4,0,5,3980
310636,1,1823,1,1,61,2,4,1,3,3,1,2,0,1590
310636,1,1823,2,2,58,2,4,1,3,7,3,0,4,1590
310636,1,1823,3,1,21,1,4,1,1,3,1,2,0,1590
310636,1,1823,3,1,18,5,4,1,1,3,3,0,3,1590
311856,1,1823,1,1,38,2,4,1,2,1,2,2,0,1630
311856,1,1823,2,2,38,2,4,1,1,2,3,0,4,1630
311856,1,1823,3,2,20,5,4,1,1,2,1,3,0,1630
311856,1,1823,3,2,18,5,4,1,1,3,3,0,7,1630
311856,1,1823,3,1,16,5,4,1,2,3,3,0,3,1630
311856,1,1823,3,1,10,5,4,1,1,1,3,0,3,1630
311856,1,1823,3,2,6,5,4,2,1,1,4,0,3,1630
311856,1,1823,3,2,-1,5,4,3,1,7,4,0,5,1630
307780,1,1627,1,1,73,1,1,1,3,1,3,0,1,1900
307780,1,1627,2,2,67,1,1,1,3,1,3,0,1,1900
310839,1,1561,1,2,29,1,1,1,1,3,1,3,0,4900
310839,1,1561,2,1,28,1,1,1,1,3,1,3,0,4900
310839,1,1561,3,2,8,5,1,1,1,1,4,0,3,4900
310839,1,1561,3,1,6,5,1,1,1,7,4,0,3,4900
310839,1,1561,3,2,2,5,1,2,1,7,4,0,5,4900
128030,1,2020,1,2,53,4,1,1,1,1,1,3,0,3680
128030,1,2020,3,1,25,1,4,1,1,3,1,3,0,3680
128030,1,2020,4,2,20,1,4,1,1,3,3,0,4,3680
128030,1,2020,5,1,4,5,4,2,1,7,4,0,5,3680
185837,1,2326,1,2,34,1,4,1,3,3,3,0,4,3700
185837,1,2326,3,2,10,5,4,1,3,1,3,0,3,3700
185837,1,2326,3,2,7,5,4,1,3,1,4,0,3,3700
185837,1,2326,3,2,2,5,4,2,1,7,4,0,5,3700
185837,1,2326,2,1,33,1,4,1,4,3,1,3,0,3700
201953,1,1967,1,1,31,2,4,1,4,3,1,3,0,2520
201953,1,1967,2,2,28,2,4,1,4,3,1,2,0,2520
201953,1,1967,3,1,11,5,4,1,1,1,3,0,3,2520
201953,1,1967,3,2,9,5,4,1,1,1,4,0,3,2520
201953,1,1967,3,2,6,5,4,1,1,1,4,0,3,2520
201953,1,1967,3,1,4,5,4,2,1,7,4,0,5,2520
201953,1,1967,3,2,2,5,4,2,1,7,4,0,5,2520
308883,1,1807,1,2,59,4,4,1,3,2,3,0,4,3950
308883,1,1807,3,2,22,5,4,1,2,6,1,3,0,3950
309604,1,1582,1,1,52,2,4,1,3,2,1,3,0,3532
309604,1,1582,2,2,51,2,4,1,3,1,3,0,4,3532
309604,1,1582,3,1,31,1,4,1,1,4,1,2,0,3532
309604,1,1582,4,2,28,1,1,1,1,4,1,3,0,3532
309604,1,1582,3,2,28,5,4,1,1,4,3,0,4,3532
309604,1,1582,3,1,18,5,4,1,1,2,3,0,7,3532
309604,1,1582,3,1,13,5,4,1,1,1,3,0,3,3532
309604,1,1582,5,2,8,5,4,1,1,1,4,0,3,3532
309604,1,1582,5,2,4,5,4,2,1,7,4,0,5,3532
309604,1,1582,5,1,1,5,4,3,1,7,4,0,5,3532
309604,1,1582,5,2,1,5,4,3,1,7,4,0,5,3532
310586,1,2085,1,2,33,3,4,1,2,3,2,3,0,300
310586,1,2085,3,1,15,5,4,1,2,3,3,0,3,300
310586,1,2085,3,1,14,5,4,1,2,3,3,0,3,300
310586,1,2085,3,1,13,5,4,1,2,1,3,0,3,300
311397,1,1776,1,2,71,5,4,1,3,1,3,0,1,800
258158,1,1683,1,2,50,4,4,1,3,2,1,3,0,10100
258158,1,1683,3,1,23,5,1,1,1,5,1,3,0,10100
258158,1,1683,3,1,20,5,4,1,1,5,1,3,0,10100
221415,1,2133,1,1,47,1,1,1,3,1,1,3,0,2780
221415,1,2133,2,2,42,1,1,1,1,2,1,3,0,2780
255804,1,1915,1,1,38,2,4,1,1,1,1,3,0,1500
255804,1,1915,2,2,36,2,4,1,3,1,2,3,0,1500
255804,1,1915,3,2,16,5,4,1,1,3,3,0,3,1500
255804,1,1915,3,1,13,5,4,1,1,1,3,0,3,1500
255804,1,1915,3,2,12,5,4,1,1,1,3,0,3,1500
190362,2,1922,1,1,40,1,4,1,4,2,1,2,0,1638
190362,2,1922,2,2,30,1,4,1,1,2,1,3,0,1638
190362,2,1922,3,2,12,5,4,1,1,1,3,0,3,1638
190362,2,1922,3,2,5,5,4,2,1,7,4,0,5,1638
140354,1,1928,1,1,53,1,4,1,1,4,1,3,0,1700
140354,1,1928,2,2,46,1,4,1,1,4,3,0,4,1700
243294,1,1964,1,1,43,2,4,1,4,3,1,3,0,3750
243294,1,1964,2,2,35,2,4,1,4,3,1,3,0,3750
243294,1,1964,3,1,12,5,4,1,1,1,3,0,3,3750
243294,1,1964,3,1,11,5,4,1,1,1,3,0,3,3750
243294,1,1964,3,1,8,5,4,1,1,1,4,0,3,3750
243294,1,1964,3,2,6,5,4,1,1,1,4,0,3,3750
304526,1,1787,1,1,67,2,4,1,3,2,3,0,1,1575
304526,1,1787,2,2,65,2,4,1,3,2,3,0,1,1575
305466,1,1787,1,1,40,1,1,1,1,2,1,3,0,3750
305466,1,1787,2,2,25,1,1,1,4,4,3,0,4,3750
305466,1,1787,3,2,5,5,1,2,1,7,4,0,5,3750
305466,1,1787,3,1,3,5,1,2,1,7,4,0,5,3750
305466,1,1787,3,2,2,5,1,1,1,7,4,0,5,3750
301782,1,1787,1,2,32,3,4,1,1,2,1,2,0,2100
301782,1,1787,3,1,3,5,1,2,1,7,4,0,5,2100
304313,1,2253,1,1,49,1,4,1,1,2,2,3,0,1200
304313,1,2253,2,2,51,1,4,1,1,3,3,0,4,1200
304313,1,2253,3,1,20,5,4,1,1,5,2,3,0,1200
304313,1,2253,3,1,16,5,4,1,1,3,3,0,3,1200
306329,1,2270,1,1,56,1,4,1,3,2,1,2,0,3868
306329,1,2270,2,2,39,1,4,1,4,1,1,3,0,3868
304522,1,2072,1,1,53,3,1,1,3,2,1,2,0,7064
304522,1,2072,3,1,25,5,2,1,2,3,1,3,0,7064
304522,1,2072,3,1,23,5,2,1,2,3,1,3,0,7064
304522,1,2072,3,1,17,5,2,1,1,3,3,0,3,7064
303570,2,1888,1,1,65,2,4,1,4,1,1,2,0,1400
303570,2,1888,2,2,54,2,4,1,3,3,1,3,0,1400
305742,1,1665,1,2,54,2,1,1,3,2,1,3,0,2735
305742,1,1665,3,2,14,5,4,1,1,3,3,0,3,2735
305742,1,1665,6,2,69,4,1,2,3,1,1,3,0,2735
304725,1,1743,1,1,33,1,4,1,2,2,1,3,0,1624
304725,1,1743,2,2,20,1,4,1,1,4,1,3,0,1624
304725,1,1743,3,2,6,5,4,1,1,1,4,0,3,1624
301044,1,1743,1,1,29,1,1,1,1,3,1,3,0,5400
301044,1,1743,2,2,28,1,4,1,1,4,1,3,0,5400
301044,1,1743,3,2,9,5,1,1,1,1,4,0,3,5400
301044,1,1743,3,2,7,5,1,1,1,1,4,0,3,5400
302769,1,1758,1,1,24,1,1,1,1,4,1,3,0,5480
302769,1,1758,2,2,23,1,1,1,1,4,3,0,4,5480
302769,1,1758,6,2,61,4,1,1,3,2,3,0,1,5480
302769,1,1758,3,2,1,5,1,3,1,7,4,0,5,5480
308512,1,2141,1,2,41,1,4,1,1,2,1,3,0,3280
308512,1,2141,2,2,30,1,1,1,1,2,1,3,0,3280
308024,1,2141,1,1,25,5,1,1,1,2,1,3,0,3400
308040,1,1711,1,1,64,2,1,1,3,2,1,3,0,4500
308040,1,1711,2,2,58,2,4,1,3,1,3,0,1,4500
308040,1,1711,3,2,29,5,4,1,3,3,1,3,0,4500
308783,1,1406,1,2,29,3,4,1,1,2,1,3,0,200
308783,1,1406,3,1,12,5,4,1,1,3,3,0,3,200
308783,1,1406,3,2,15,5,4,1,1,1,3,0,3,200
308783,1,1406,3,2,12,5,4,1,1,3,3,0,3,200
308783,1,1406,3,2,6,5,4,1,1,1,4,0,3,200
312739,1,1696,1,1,58,2,1,1,3,1,1,3,0,4600
312739,1,1696,2,2,52,2,1,1,1,3,1,2,0,4600
312739,1,1696,3,2,14,5,1,1,1,3,3,0,3,4600
310222,1,1683,1,1,50,2,4,1,3,2,1,2,0,2450
310222,1,1683,2,2,39,2,4,1,3,3,3,0,4,2450
310222,1,1683,3,1,21,5,4,1,1,3,3,0,7,2450
310222,1,1683,3,1,19,5,4,1,1,3,2,3,0,2450
310222,1,1683,3,2,16,5,4,1,1,3,2,0,0,2450
310222,1,1683,3,2,15,5,4,1,1,3,3,0,3,2450
310222,1,1683,3,1,4,5,4,1,1,7,4,0,5,2450
310222,1,1683,3,2,-1,5,4,3,1,7,4,0,5,2450
312270,1,1586,1,1,70,2,1,1,3,2,3,0,1,4800
312270,1,1586,2,2,55,2,1,1,3,4,1,3,0,4800
312270,1,1586,3,2,22,5,4,1,2,3,1,3,0,4800
188967,1,1772,1,1,29,2,1,1,1,3,1,3,0,1700
188967,1,1772,2,2,21,2,1,1,1,4,3,0,4,1700
188967,1,1772,3,1,1,5,1,3,1,7,4,0,5,1700
221703,1,1981,1,2,49,2,4,1,1,1,1,2,0,2500
221703,1,1981,2,1,53,2,4,1,1,2,1,2,0,2500
221703,1,1981,3,2,20,5,4,1,1,4,2,0,0,2500
221703,1,1981,3,1,28,5,4,1,1,2,1,2,0,2500
279376,1,1737,1,1,62,1,1,1,3,2,1,2,0,3200
279376,1,1737,2,2,65,1,1,1,3,2,3,0,1,3200
301847,1,3587,1,1,41,2,1,1,3,2,1,3,0,4100
301847,1,3587,2,2,43,2,1,1,3,2,3,0,4,4100
301847,1,3587,3,2,20,5,4,1,1,5,3,0,3,4100
303490,1,3537,1,1,41,2,1,1,1,5,1,3,0,3600
303490,1,3537,2,2,41,2,1,1,1,5,3,0,4,3600
303490,1,3537,3,2,19,5,1,1,1,5,3,0,3,3600
303490,1,3537,3,1,18,5,1,1,1,5,3,0,3,3600
303490,1,3537,3,1,8,5,1,1,1,1,4,0,3,3600
304943,1,2854,1,1,58,2,4,1,1,1,1,3,0,5045
304943,1,2854,2,2,54,2,1,1,1,2,3,0,4,5045
304943,1,2854,3,2,21,5,1,1,1,4,1,3,0,5045
304943,1,2854,3,1,18,5,1,1,1,3,1,3,0,5045
305283,1,2911,1,2,23,5,4,1,1,3,2,3,0,1000
305283,1,2911,8,1,21,5,4,1,1,2,1,3,0,1000
302398,1,3525,1,1,39,2,4,1,1,3,1,3,0,2280
302398,1,3525,2,2,39,2,4,1,4,3,3,0,4,2280
302398,1,3525,3,1,9,5,4,1,1,1,4,0,3,2280
302398,1,3525,3,2,5,5,4,1,1,7,4,0,5,2280
308167,1,1541,1,2,65,3,1,1,3,1,3,0,1,4200
308167,1,1541,3,2,29,2,1,1,1,4,1,3,0,4200
308167,1,1541,4,1,27,2,4,1,1,4,1,3,0,4200
308167,1,1541,5,1,3,5,4,2,1,7,4,0,5,4200
309208,1,2030,1,1,52,2,4,1,3,1,1,1,0,3300
309208,1,2030,2,2,45,2,4,1,3,3,1,1,0,3300
309208,1,2030,3,1,21,5,4,1,1,3,1,3,0,3300
308893,1,1756,1,1,49,2,1,1,3,2,1,3,0,1620
